1000000,0.0004706749549278846,3.7687292871160185e-05
1500000,0.0005140304565429688,1.6040559503586733e-05
2000000,0.0005324620466965896,7.476672977040012e-05
2500000,0.0006047212160550631,2.9129508837448012e-05
3000000,0.0005436860598050631,1.9078881725164014e-05
3500000,0.0005405499384953425,5.8738515662968386e-05
4000000,0.0005383124718299279,2.166853235417458e-05
4500000,0.0006119471329909104,2.82844284973474e-05
5000000,0.0006255736717810998,3.115017343178615e-05
5500000,0.0006602544050950271,5.945321320858519e-05
6000000,0.0005936622619628906,3.228193791715792e-05
6500000,0.0006325428302471454,6.193981980892653e-05
7000000,0.0005908745985764724,4.0721917428933195e-05
7500000,0.0006322677318866437,7.120829057470621e-05
8000000,0.0006051980532132662,2.679908017514427e-05
8500000,0.0006111034980187049,3.3345421627272667e-05
9000000,0.0006282329559326172,2.3462691739699314e-05
9500000,0.0006347069373497596,4.4335584791455916e-05
