1000,0.00015735626220703125,1.048120180563267e-05
1500,0.00015332698822021485,4.753387272564963e-06
2000,0.00015649795532226562,7.634012493627111e-06
2500,0.0001617431640625,9.540437936315094e-06
3000,0.0001511812210083008,7.620784252024127e-06
3500,0.00015766620635986327,9.649356897130095e-06
4000,0.00018565654754638673,3.8912081482661706e-05
4500,0.0001854419708251953,2.7653636449506383e-05
5000,0.00020809173583984374,4.323519615795845e-05
5500,0.00019028186798095704,1.390021210685592e-05
6000,0.00019085407257080078,1.615283673978202e-05
6500,0.00018694400787353516,2.064887968144631e-05
7000,0.0001977682113647461,2.361313062210534e-05
7500,0.00020411014556884766,2.7580701872628302e-05
8000,0.0001900196075439453,1.2592473992592164e-05
8500,0.00020842552185058595,1.9822551386753097e-05
9000,0.00022070407867431642,3.87535521054271e-05
9500,0.00024046897888183594,3.56907436789449e-05
