1000000,0.00033168792724609376,7.525215549116171e-05
1500000,0.00036187171936035155,1.1046167171913345e-05
2000000,0.0003384590148925781,2.0851527903712546e-05
2500000,0.000423431396484375,2.1647041546616873e-05
3000000,0.00035676956176757815,1.4421939652780791e-05
3500000,0.0003521203994750977,2.2371604359311554e-05
4000000,0.00034546852111816406,1.3765653675521173e-05
4500000,0.00038607120513916015,3.286512553238947e-05
5000000,0.0004482746124267578,3.8722994104181826e-05
5500000,0.0004464626312255859,3.644798636250544e-05
6000000,0.00046327114105224607,2.0127795759314436e-05
6500000,0.00044629573822021487,1.6446199303522807e-05
7000000,0.00036640167236328124,1.5570321374480096e-05
7500000,0.0003764629364013672,3.377491818468947e-05
8000000,0.00037784576416015624,5.327071417471161e-05
8500000,0.00038902759552001954,2.002376856914762e-05
9000000,0.00040559768676757814,2.794989859851606e-05
9500000,0.0005092144012451172,2.552834022843313e-05
