1000000,0.00030770301818847654,2.607370695985222e-05
1500000,0.00036776065826416016,1.1620674163605077e-05
2000000,0.00034966468811035154,1.2094756212225104e-05
2500000,0.00040900707244873047,1.4142563267476731e-05
3000000,0.0004379749298095703,1.9352775464777444e-05
3500000,0.0004185676574707031,1.6006465294567326e-05
4000000,0.0004889249801635742,1.8222745477431683e-05
4500000,0.0004460334777832031,2.0976716417608367e-05
5000000,0.0004741907119750977,1.5601194402541918e-05
5500000,0.0005400657653808593,6.873519561473242e-05
6000000,0.0004097461700439453,1.4212307283363585e-05
6500000,0.00041472911834716797,2.112158521688977e-05
7000000,0.0004149198532104492,2.710118786206038e-05
7500000,0.0004289865493774414,6.914813321194912e-05
8000000,0.0004366636276245117,3.5794125177775185e-05
8500000,0.00041632652282714845,1.675246411316338e-05
9000000,0.00043952465057373047,3.3671634017390296e-05
9500000,0.0004953145980834961,3.444752455921695e-05
