10000,0.00013065338134765625,2.1495256357349913e-05
15000,0.00019385814666748047,3.8835371426142274e-05
20000,0.00024862289428710936,0.00021689704332365992
25000,0.00023641586303710938,7.11655456611068e-05
30000,0.0002312183380126953,4.5471717444199724e-05
35000,0.00021898746490478516,1.572126036225265e-05
40000,0.00034780502319335936,0.00043809693588609715
45000,0.00023505687713623046,1.984738370489483e-05
50000,0.00022614002227783203,1.7117142294994566e-05
55000,0.00023024082183837892,1.5599226772296617e-05
60000,0.00022943019866943358,1.8947618142533904e-05
65000,0.00023412704467773438,2.6490010138784447e-05
70000,0.0002376556396484375,1.7417223775320962e-05
75000,0.0002518177032470703,1.6190289311744113e-05
80000,0.0002401113510131836,1.3366949916528797e-05
85000,0.0005794525146484375,0.0010428371917681927
90000,0.00025496482849121096,1.894616307221557e-05
95000,0.00028460025787353517,2.5158989940314183e-05
