10000,0.00017004013061523439,1.5732302459175382e-05
15000,0.00021598339080810546,5.055378549514987e-05
20000,0.00022346973419189452,2.6429008672210872e-05
25000,0.00024323463439941407,3.223271056162944e-05
30000,0.0002539396286010742,3.7089755437190034e-05
35000,0.0002667427062988281,3.2923145533746034e-05
40000,0.00023272037506103516,7.643128490942945e-06
45000,0.0002521038055419922,1.0525147429499366e-05
50000,0.0002569437026977539,2.057486032454165e-05
55000,0.0002548456192016602,1.5182397023799436e-05
60000,0.0002878665924072266,1.610735875620998e-05
65000,0.00027153491973876955,1.3928808437179228e-05
70000,0.0002641201019287109,2.5141982446954636e-05
75000,0.00027222633361816405,1.3950563564203422e-05
80000,0.0002605676651000977,1.9322336581932436e-05
85000,0.0002755403518676758,1.2320059475356366e-05
90000,0.0002872467041015625,1.87466756442863e-05
95000,0.0003082513809204102,3.74720061993934e-05
