10000,0.0001983642578125,5.802424460308048e-05
15000,0.0002038717269897461,2.1843995571073807e-05
20000,0.0003098964691162109,0.00022789920040310627
25000,0.00023746490478515625,2.2788127113582585e-05
30000,0.0002457141876220703,2.292446400221163e-05
35000,0.00025286674499511717,3.378605785302844e-05
40000,0.0003964424133300781,0.0004500204307034527
45000,0.0002655029296875,1.591100637845542e-05
50000,0.00029585361480712893,1.7735666283392474e-05
55000,0.0002751350402832031,2.2618875018771744e-05
60000,0.0003053426742553711,3.0024283684714255e-05
65000,0.00028030872344970704,2.233921017621246e-05
70000,0.0003372669219970703,4.149568350063147e-05
75000,0.0003257274627685547,2.8402007886780544e-05
80000,0.000301361083984375,3.1726158846224545e-05
85000,0.0006170511245727539,0.0009723479104031925
90000,0.00033252239227294923,2.3519252667814164e-05
95000,0.0003481626510620117,1.602238486285265e-05
