24505,0.00025235689603365387,5.7459266838484624e-05
49011,0.00028146230257474457,3.1115169074285506e-05
73517,0.00034363453204815206,2.5436443290530072e-05
98022,0.0003631298358623798,3.3001215369821706e-05
122528,0.00037506910470815806,1.7063905807955714e-05
147034,0.00037070421072152944,1.837259823954796e-05
171539,0.0003719513232891376,2.7118429321676652e-05
196045,0.00031894903916579025,4.07009488637978e-05
220551,0.0002965743725116436,4.916899044046673e-05
