8,0.0003113508224487305,7.520724651831095e-05
8825,0.0002736568450927734,2.6396242484328823e-05
17641,0.00032756328582763674,0.00022532653332507348
26457,0.00030407905578613283,3.91232030053999e-05
35273,0.0002569437026977539,3.002447300893008e-05
44089,0.0002717018127441406,0.00012990807702031764
52906,0.00025920867919921876,4.537560950762113e-05
61722,0.00025055408477783205,1.9781688789016467e-05
70538,0.00026576519012451173,2.055440572663822e-05
79354,0.0002703666687011719,6.241523366511999e-05
