99,0.00033888816833496096,7.084035075972279e-05
99099,0.0003805637359619141,2.1239549595657393e-05
198099,0.0003923177719116211,3.7929428699037385e-05
297099,0.0004142045974731445,5.85183382667203e-05
396099,0.0004247426986694336,4.477374595062699e-05
495100,0.00045785903930664065,9.244974849225011e-05
594100,0.00040488243103027345,3.214176034393753e-05
693100,0.00041387081146240237,4.0004968040012617e-05
792100,0.00042965412139892576,4.7235943535785396e-05
891100,0.00038254261016845703,3.472888041494852e-05
