24,0.0002550363540649414,2.524267332309124e-05
24530,0.00028867721557617186,1.377877880141576e-05
49035,0.00025243759155273436,2.137799836056084e-05
73541,0.00024399757385253906,1.674241741276244e-05
98047,0.00024111270904541015,1.3522789908499206e-05
122553,0.00023145675659179686,2.251302703311472e-05
147058,0.00024857521057128904,1.793731844988821e-05
171564,0.0002463102340698242,2.1756123185849853e-05
196070,0.0002208232879638672,1.683404011673721e-05
220575,0.0002126455307006836,1.6047695807021708e-05
