8,0.00021924972534179688,1.4139729366363006e-05
8825,0.00021920204162597656,1.7686159533488572e-05
17641,0.00022361278533935546,2.18341048024816e-05
26457,0.00022311210632324218,2.3498155850903757e-05
35273,0.00021364688873291016,2.201584837906628e-05
44089,0.00022091865539550782,3.4503575645231336e-05
52906,0.00023295879364013672,4.322134306082758e-05
61722,0.00022618770599365235,3.030075031866306e-05
70538,0.00023818016052246094,3.305035361681976e-05
79354,0.00020689964294433593,3.25008862997591e-05
