57,0.0002074718475341797,2.7805535484083736e-05
57548,0.00022802352905273437,3.052171291712214e-05
115040,0.00021712779998779298,3.2746260232154986e-05
172531,0.00021691322326660155,3.0069640049634356e-05
230022,0.00020608901977539062,2.537813188777853e-05
287513,0.00022203922271728515,2.3922794768270776e-05
345005,0.00019195079803466797,1.3367800396420257e-05
402496,0.00019173622131347657,1.5511799325063676e-05
459987,0.0002166271209716797,4.5458014470318746e-05
517479,0.00018417835235595703,1.3129592309292373e-05
