99,0.00024313926696777343,3.1099105969924243e-05
99099,0.00033416748046875,3.48546761991296e-05
198099,0.0003562450408935547,5.5292738254136844e-05
297099,0.00034441947937011717,3.327988605005297e-05
396099,0.0003741264343261719,4.487817961963086e-05
495100,0.000386810302734375,4.819125433845779e-05
594100,0.00036013126373291016,1.529460295224888e-05
693100,0.0003831148147583008,6.719551352281258e-05
792100,0.00041279792785644533,6.175089066367771e-05
891100,0.0003320455551147461,1.3787954832834163e-05
