111,0.0003105640411376953,7.088855954741658e-05
111406,0.00038518905639648435,1.4524447315233208e-05
222701,0.0005165815353393554,1.3634979067103376e-05
333995,0.00042612552642822265,3.946919304574362e-05
445290,0.00036628246307373046,1.1510482575242445e-05
556585,0.0003620147705078125,1.4592385712738725e-05
667880,0.0004290342330932617,5.184058254950676e-05
779175,0.000588536262512207,2.2397709309242898e-05
890470,0.0006029844284057617,2.9421944265656516e-05
1001765,0.0005320549011230469,1.1293191235999828e-05
