24,0.00017371177673339844,1.9569271488791248e-05
24530,0.00019378662109375,7.422288583930208e-06
49035,0.00017271041870117187,1.423229118959269e-05
73541,0.0001753091812133789,1.0925217588593523e-05
98047,0.00018537044525146484,1.0406772976506909e-05
122553,0.00017371177673339844,1.5172940391467531e-05
147058,0.00017218589782714845,1.445249297557936e-05
171564,0.00017349720001220704,1.4164170676800121e-05
196070,0.00017514228820800782,2.4255080325131333e-05
220575,0.00015811920166015626,1.9591218928264605e-05
