500,0.00044035911560058594,0.00012262055502957635
500500,0.000617814064025879,3.544893031540302e-05
1000500,0.0006419658660888672,1.8403443481947088e-05
1500500,0.0006982326507568359,2.774524444508213e-05
2000500,0.0006905078887939453,3.690312976763234e-05
2500500,0.0006825923919677734,1.599431531017131e-05
3000500,0.0007431507110595703,3.492470061763517e-05
3500500,0.0007459640502929688,1.752653878514101e-05
4000500,0.0007171630859375,1.7765624078054517e-05
4500500,0.00071868896484375,1.1735038997333922e-05
