57,0.00028269290924072267,2.6638952860285556e-05
57548,0.00028748512268066405,3.186913598478701e-05
115040,0.00029673576354980467,5.41095889624396e-05
172531,0.0002890348434448242,4.976579369555234e-05
230022,0.00028836727142333984,3.40830595752555e-05
287513,0.00027780532836914064,2.177292977250908e-05
345005,0.0002634763717651367,1.2255016464205677e-05
402496,0.00025229454040527345,1.724700951358971e-05
459987,0.0002811431884765625,2.566868058476406e-05
517479,0.00025818347930908205,1.8790182520027532e-05
