1000,0.00015724622286283053,5.759076112946707e-06
1500,0.0001632066873403696,1.7808893236338698e-05
2000,0.0001600522261399489,6.0687028100203845e-06
2500,0.00016614106985238881,6.254252306330113e-06
3000,0.0001637568840613732,3.3754368294915006e-06
3500,0.00016036400428185097,5.389556882477796e-06
4000,0.000168305176955003,2.5542813228395944e-05
4500,0.0001655725332406851,3.376433150782862e-06
5000,0.000171661376953125,6.135070368562867e-06
5500,0.00016771830045259916,8.262034251032847e-06
6000,0.00017951085017277644,2.5296832913851903e-05
6500,0.00017446738023024338,2.581977850032645e-05
7000,0.00016707640427809494,7.318834350903915e-06
7500,0.0001924771528977614,3.337707943321865e-05
8000,0.00017916239224947416,1.978456883282975e-05
8500,0.00017842879662146934,1.5077621120677113e-05
9000,0.00018545297475961538,3.1763038788829855e-05
9500,0.00018253693213829628,3.6914159151382034e-05
